date,country,city,latitude,longitude,region_txt,target_type,target_type2,attack_type,attack_type2,perpetrator2,perpetrator,num_of_attackers,injuries,fatalities,casualties
1970-03-21,United States,New York City,40.697132,-73.931351,North America,Business,,Facility/Infrastructure Attack,,,Puerto Rican Resistance Movement,-99.0,0.0,0.0,0.0
1970-03-21,United States,New York City,40.697132,-73.931351,North America,Business,,Facility/Infrastructure Attack,,,Puerto Rican Resistance Movement,-99.0,1.0,0.0,1.0
1970-03-21,United States,Washington,38.908642,-77.015381,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-03-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Black Panthers,1.0,0.0,0.0,0.0
1970-03-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Black Panthers,1.0,0.0,0.0,0.0
1970-03-22,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Black Panthers,1.0,17.0,0.0,17.0
1970-03-23,United States,Orlando,28.538235,-81.377389,North America,Private Citizens & Property,,Bombing/Explosion,,,Strikers,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-03-24,Argentina,Ituzaingo,-27.583246,-56.683334,South America,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Argentine Liberation Front (FAL),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-03-24,Dominican Republic,Santo Domingo,18.456792,-69.951164,Central America & Caribbean,Military,,Hostage Taking (Kidnapping),,,Dominican Popular Movement (MPD),5.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-03-24,Philippines,Angeles,15.153002,120.591942,Southeast Asia,Military,,Unknown,,,Unknown,,0.0,1.0,1.0
1970-03-24,United States,Cleveland,41.479561,-81.675461,North America,Private Citizens & Property,,Bombing/Explosion,,,White extremists,-99.0,0.0,0.0,0.0
1970-03-24,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-03-24,United States,Richmond,37.93781,-122.342709,North America,Police,,Bombing/Explosion,,,Black Nationalists,-99.0,0.0,0.0,0.0
1970-03-27,United States,San Francisco,37.755363,-122.443352,North America,Police,Business,Bombing/Explosion,,,Black Nationalists,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-03-29,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Argentine National Organization Movement (MANO),4.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-03-29,Lebanon,Beirut,33.888523,35.503513,Middle East & North Africa,Government (Diplomatic),,Bombing/Explosion,,,Popular Front for the Liberation of Palestine (PFLP),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-03-30,United States,Biggsville,40.85122,-90.864369,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-03-30,United States,Fort Benning,32.3575,-84.95623,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-03-31,Guatemala,Guatemala City,14.622869,-90.529068,Central America & Caribbean,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Rebel Armed Forces of Guatemala (FAR),,0.0,1.0,1.0
1970-03-31,Japan,Fukouka,33.580412,130.396361,East Asia,Airports & Aircraft,,Hijacking,,,Japanese Red Army (JRA),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-03-31,United States,Seattle,47.610786,-122.331306,North America,Educational Institution,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-03-31,United States,Washington,38.908642,-77.015381,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-01,United States,East Lansing,42.7375,-84.483779,North America,Educational Institution,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-01,United States,Houston,29.813822,-95.365295,North America,Military,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-01,United States,Ithaca,42.455233,-76.475847,North America,Educational Institution,,Facility/Infrastructure Attack,,,White extremists,-99.0,0.0,0.0,0.0
1970-04-02,Philippines,Mabalacat City,15.185916,120.54187,Southeast Asia,Military,,Unknown,,,New People's Army (NPA),,0.0,2.0,2.0
1970-04-02,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-03,Ireland,Dublin,53.361675,-6.245485,Western Europe,Business,,Armed Assault,,,Saor Eire (Irish Republican Group),,,1.0,
1970-04-04,United States,New York City,40.697132,-73.931351,North America,Private Citizens & Property,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-04,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-04,United States,Pullman,46.731958,-117.162603,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-05,Argentina,Buenos Aires,-34.61768,-58.444435,South America,Military,,Armed Assault,,,Argentine Liberation Front (FAL),,,,
,,,,,,,,,,,,,,,
1970-04-05,Brazil,Porto Alegre,-30.034108,-51.217839,South America,Government (Diplomatic),,Hostage Taking (Kidnapping),,,Popular Revolutionary Vanguard (VPR),,1.0,0.0,1.0
1970-04-05,United States,Houston,29.813822,-95.365295,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-05,United States,New York City,40.697132,-73.931351,North America,NGO,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-05,United States,Trona,35.76625,-117.370674,North America,Utilities,,Bombing/Explosion,,,Strikers,-99.0,0.0,0.0,0.0
1970-04-05,United States,Trona,35.76625,-117.370674,North America,Business,,Facility/Infrastructure Attack,,,Strikers,-99.0,0.0,0.0,0.0
1970-04-08,United States,Baxter Springs,37.023676,-94.735504,North America,Private Citizens & Property,,Bombing/Explosion,,,Strikers,-99.0,0.0,0.0,0.0
1970-04-08,United States,Lawrence,38.973065,-95.236534,North America,Business,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-08,United States,Los Angeles,34.097866,-118.407379,North America,Educational Institution,,Facility/Infrastructure Attack,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
1970-04-09,United States,East St. Louis,38.624421,-90.150603,North America,Business,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-04-11,United States,Freeport,28.949564,-95.344371,North America,Business,,Facility/Infrastructure Attack,,,Unknown,-99.0,5.0,0.0,5.0
1970-04-11,United States,Ithaca,42.455233,-76.475847,North America,Educational Institution,Private Citizens & Property,Facility/Infrastructure Attack,,,Student Radicals,2.0,0.0,0.0,0.0
1970-04-11,United States,San Diego,32.715695,-117.161719,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-13,United States,Berkeley,37.874043,-122.280022,North America,Utilities,,Bombing/Explosion,,,New World Liberation Front (NWLF),,0.0,0.0,0.0
1970-04-13,United States,Kansas City,39.176086,-94.574127,North America,Educational Institution,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-13,United States,Kansas City,39.176086,-94.574127,North America,Religious Figures/Institutions,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-13,United States,Kansas City,39.176086,-94.574127,North America,Police,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-14,United States,Long Beach,33.783824,-118.11409,North America,Educational Institution,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-14,United States,Los Angeles,34.097866,-118.407379,North America,Business,,Bombing/Explosion,Facility/Infrastructure Attack,,Unknown,-99.0,0.0,0.0,0.0
1970-04-14,United States,Trona,35.76625,-117.370674,North America,Business,,Bombing/Explosion,,,Strikers,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-04-15,Jordan,Amman,31.950001,35.933331,Middle East & North Africa,Government (Diplomatic),,Bombing/Explosion,,,Popular Front for the Liberation of Palestine (PFLP),,0.0,0.0,0.0
1970-04-15,United States,Los Angeles,34.097866,-118.407379,North America,Private Citizens & Property,,Facility/Infrastructure Attack,,,Cuban Exiles,4.0,0.0,0.0,0.0
1970-04-15,United States,Los Angeles,34.097866,-118.407379,North America,Educational Institution,,Facility/Infrastructure Attack,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
1970-04-15,United States,Los Angeles,34.097866,-118.407379,North America,Educational Institution,,Facility/Infrastructure Attack,,,Chicano Liberation Front,-99.0,0.0,0.0,0.0
1970-04-16,United States,Kansas City,39.176086,-94.574127,North America,Private Citizens & Property,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-16,United States,Kansas City,39.176086,-94.574127,North America,Business,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-16,United States,Kansas City,39.176086,-94.574127,North America,Private Citizens & Property,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-16,United States,Trona,35.76625,-117.370674,North America,Business,,Bombing/Explosion,,,Strikers,-99.0,0.0,0.0,0.0
1970-04-17,United States,Oakland,37.791927,-122.225906,North America,Police,,Armed Assault,Bombing/Explosion,,Black Panthers,-99.0,2.0,0.0,2.0
1970-04-19,United States,New York City,40.697132,-73.931351,North America,Police,,Bombing/Explosion,,,Black Nationalists,-99.0,3.0,0.0,3.0
1970-04-19,United States,Seattle,47.610786,-122.331306,North America,Business,,Bombing/Explosion,,,White extremists,-99.0,0.0,0.0,0.0
1970-04-19,United States,Seattle,47.610786,-122.331306,North America,Business,,Bombing/Explosion,,,White extremists,-99.0,0.0,0.0,0.0
1970-04-19,United States,Seattle,47.610786,-122.331306,North America,Religious Figures/Institutions,,Bombing/Explosion,,,White extremists,-99.0,0.0,0.0,0.0
1970-04-19,United States,Seattle,47.610786,-122.331306,North America,Government (General),,Bombing/Explosion,,,White extremists,-99.0,0.0,0.0,0.0
1970-04-20,United States,Lawrence,38.954344,-95.255796,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,3.0,0.0,3.0
,,,,,,,,,,,,,,,
1970-04-21,Philippines,Cauayan,,,Southeast Asia,Airports & Aircraft,,Bombing/Explosion,,,Unknown,,0.0,36.0,36.0
1970-04-21,United States,Los Angeles,34.097866,-118.407379,North America,Business,,Facility/Infrastructure Attack,,,Left-Wing Militants,3.0,0.0,0.0,0.0
1970-04-22,United States,Berkeley,37.874043,-122.280022,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-22,United States,Berkeley,37.874043,-122.280022,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-22,United States,Champaign,40.102408,-88.227159,North America,Police,,Facility/Infrastructure Attack,,,Student Radicals,2.0,0.0,0.0,0.0
1970-04-22,United States,Milwaukee,43.064388,-87.966202,North America,Government (General),,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-22,United States,Redlands,34.062685,-117.163181,North America,Educational Institution,,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-22,United States,Trona,35.76625,-117.370674,North America,Business,,Bombing/Explosion,,,Strikers,-99.0,0.0,0.0,0.0
1970-04-23,United States,Aguada,18.379626,-67.188421,North America,Police,,Bombing/Explosion,,,Armed Commandos of Liberation,-99.0,0.0,0.0,0.0
1970-04-23,United States,Aguada,18.379626,-67.188421,North America,Telecommunication,,Bombing/Explosion,,,Armed Commandos of Liberation,-99.0,0.0,0.0,0.0
1970-04-23,United States,Aguada,18.379626,-67.188421,North America,Military,,Bombing/Explosion,,,Armed Commandos of Liberation,-99.0,0.0,0.0,0.0
1970-04-23,United States,Aguada,18.379626,-67.188421,North America,Telecommunication,,Bombing/Explosion,,,Armed Commandos of Liberation,-99.0,0.0,0.0,0.0
1970-04-24,United States,Baltimore,39.308342,-76.616104,North America,Police,,Armed Assault,,,Black Panthers,3.0,1.0,1.0,2.0
1970-04-24,United States,New York City,40.697132,-73.931351,North America,Government (Diplomatic),,Assassination,,,The World United Formosans for Independence (WUFI),2.0,0.0,0.0,0.0
1970-04-24,United States,New York City,40.697132,-73.931351,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-04-24,United States,Palo Alto,37.424305,-122.143913,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-04-25,Turkey,Istanbul,41.106178,28.689863,Middle East & North Africa,Airports & Aircraft,,Bombing/Explosion,,,Palestinians,,0.0,0.0,0.0
1970-04-25,United States,East Lansing,42.7375,-84.483779,North America,Business,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-25,United States,East Lansing,42.7375,-84.483779,North America,Business,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-25,United States,East Lansing,42.7375,-84.483779,North America,Business,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-25,United States,Philadelphia,40.008171,-75.13549,North America,Educational Institution,,Facility/Infrastructure Attack,,,Left-Wing Militants,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-04-26,United States,Baton Rouge,30.443335,-91.186994,North America,Food or Water Supply,,Bombing/Explosion,,,Black Nationalists,-99.0,0.0,0.0,0.0
1970-04-26,United States,Baton Rouge,30.443335,-91.186994,North America,Government (General),,Bombing/Explosion,,,Black Nationalists,,0.0,0.0,0.0
1970-04-26,United States,Robbinsdale,45.031807,-93.336547,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-27,United States,Ames,42.025345,-93.620199,North America,Private Citizens & Property,,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-04-27,United States,Evanston,42.056459,-87.675267,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-27,United States,Fullerton,33.882923,-117.929104,North America,Educational Institution,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-27,United States,Iowa City,41.657825,-91.526534,North America,Business,,Bombing/Explosion,,,Black Nationalists,-99.0,2.0,0.0,2.0
1970-04-27,United States,New Haven,41.312065,-72.928288,North America,Educational Institution,,Facility/Infrastructure Attack,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-04-27,United States,St. Charles,38.788097,-90.497479,North America,Private Citizens & Property,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
1970-04-28,East Germany (GDR),Berlin,52.50153,13.401851,Eastern Europe,Government (General),,Facility/Infrastructure Attack,,,Unknown,,,,
,,,,,,,,,,,,,,,
1970-04-28,West Germany (FRG),West Berlin,52.50153,13.401851,Western Europe,Business,,Facility/Infrastructure Attack,,,Extraparliamentary Opposition (APO),,0.0,0.0,0.0
1970-04-29,United States,New York City,40.697132,-73.931351,North America,Police,,Bombing/Explosion,,,Black Nationalists,-99.0,0.0,0.0,0.0
1970-04-30,United States,Baton Rouge,30.443335,-91.186994,North America,Business,,Bombing/Explosion,,,Black Nationalists,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-05-01,United States,Champaign,40.1142,-88.243499,North America,Business,,Facility/Infrastructure Attack,,,Revolutionary Force 26,-99.0,0.0,0.0,0.0
1970-05-01,United States,Champaign,40.1142,-88.243499,North America,Business,,Facility/Infrastructure Attack,,,Revolutionary Force 26,-99.0,0.0,0.0,0.0
1970-05-01,United States,Greencastle,39.640397,-86.861622,North America,Military,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-05-01,United States,New Haven,41.316324,-72.922343,North America,Educational Institution,,Bombing/Explosion,,,Student Radicals,-99.0,2.0,0.0,2.0
1970-05-01,United States,New York City,40.697132,-73.931351,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,4.0,0.0,0.0,0.0
1970-05-01,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),-99.0,1.0,0.0,1.0
1970-05-01,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Armed Revolutionary Independence Movement (MIRA),-99.0,10.0,0.0,10.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1970-05-04,Paraguay,Asuncion,-25.282773,-57.63561,South America,Government (Diplomatic),,Assassination,,,Palestinians,2.0,1.0,1.0,2.0
1970-05-04,United States,Chapel Hill,35.904912,-79.046913,North America,Military,,Bombing/Explosion,,,Student Radicals,-99.0,0.0,0.0,0.0
1970-05-04,United States,Jennings,39.645039,-79.183128,North America,Government (General),,Facility/Infrastructure Attack,,,Strikers,-99.0,0.0,0.0,0.0
1970-05-04,United States,Maryville,40.347457,-94.872909,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-04,United States,Norman,35.22076,-97.446599,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-05,East Germany (GDR),Berlin,52.50153,13.401851,Eastern Europe,Government (Diplomatic),,Facility/Infrastructure Attack,,,Extraparliamentary Opposition (APO),,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-05-05,United States,Coral Gables,25.720851,-80.277857,North America,Educational Institution,,Bombing/Explosion,,,Black Afro Militant Movement,-99.0,0.0,0.0,0.0
1970-05-05,United States,Lewiston,46.404973,-117.009341,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,1.0,0.0,0.0,0.0
1970-05-05,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Unknown,-99.0,2.0,0.0,2.0
1970-05-05,United States,Orlando,28.538235,-81.377389,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-05-06,United States,Boston,42.301631,-71.067605,North America,Religious Figures/Institutions,,Facility/Infrastructure Attack,,,Black Nationalists,-99.0,0.0,0.0,0.0
1970-05-06,United States,Longview,46.143582,-122.925645,North America,Military,,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-06,United States,Oakland,37.791927,-122.225906,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-06,United States,Portland,45.511795,-122.675629,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-06,United States,Portland,45.511795,-122.675629,North America,Government (General),,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-06,United States,Reading,40.336585,-75.927843,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-06,United States,San Pedro,33.73787,-118.284664,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,2.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-05-07,United States,New York City,40.697132,-73.931351,North America,Business,,Bombing/Explosion,,,Unknown,-99.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,
1970-05-08,United States,New London,41.356445,-72.096469,North America,Military,,Facility/Infrastructure Attack,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-09,United States,Los Angeles,34.097866,-118.407379,North America,Government (General),,Bombing/Explosion,,,Left-Wing Militants,-99.0,0.0,0.0,0.0
1970-05-09,United States,New York City,40.818985,-73.595724,North America,Educational Institution,,Facility/Infrastructure Attack,,,Stop the War Coalition,-99.0,12.0,0.0,12.0
1970-05-09,United States,Sacramento,38.551295,-121.471066,North America,Police,,Armed Assault,,,Black Nationalists,-99.0,0.0,1.0,1.0
